,movie_id,budget,title,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,keywords,original_language,overview,spoken_languages
22,25520,10000000,The House of Mirth,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,9/23/2000,140.0,"['Drama', 'Romance']","['Granada Film Productions', 'Arts Council of England', 'Diaphana Films', 'The Glasgow Film Fund', 'National Lottery', 'Showtime Networks', 'Filmfour', 'Scottish Arts Council, The', 'Three Rivers Production', 'Progres Film Distribution', 'Kinowelt Median']","['United Kingdom', 'France', 'Germany', 'United States of America']",3.007816,5164404,6.4,25,"['Gillian Anderson', 'Dan Aykroyd', 'Eleanor Bron', 'Terry Kinney', 'Anthony LaPaglia', 'Laura Linney', 'Jodhi May', 'Elizabeth McGovern', 'Eric Stoltz', 'Penny Downie', 'Pearce Quigley', 'Helen Coker', 'Mary MacLeod']","['Olivia Stewart', 'Terence Davies']",[],en,A woman risks losing her chance of happiness with the only man she has ever loved.,"['English', 'Français']"
23,117263,70000000,Olympus Has Fallen,When our flag falls our nation will rise.,3/20/2013,120.0,"['Action', 'Thriller']","['Nu Image Films', 'Millennium Films']",['United States of America'],59.428222999999996,161025640,6.2,2981,"['Gerard Butler', 'Aaron Eckhart', 'Angela Bassett', 'Morgan Freeman', 'Radha Mitchell', 'Rick Yune', 'Dylan McDermott', 'Finley Jacobsen', 'Tory Kittles', 'Shanna Forrestall', 'Melissa Leo', 'Cole Hauser', 'Phil Austin', 'Robert Forster', 'Ashley Judd', 'Han Soto', 'Shane Land', 'Sam Medina', 'Malana Lea', 'Keong Sim', 'Arden Cho', ""Sean O'Bryan""]","['Gerard Butler', 'Danny Lerner', 'Antoine Fuqua', 'Antoine Fuqua', 'Mark Gill', 'Ed Cathell III', 'Alan Siegel']","['white house', 'secret service', 'terrorist attack']",en,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.","['English', '한국어/조선말']"
24,7913,2200000,Rang De Basanti,A Generation Awakens,1/26/2006,157.0,['Drama'],"['Flicks Motion Pictures', 'UTV Motion Pictures']",['India'],5.206967,11502151,7.2,97,"['Aamir Khan', 'Soha Ali Khan', 'Alice Patten', 'Sharman Joshi', 'Kunal Kapoor', 'Atul Kulkarni', 'Madhavan', 'Siddharth', 'Kirron Kher']","['Rakeysh Omprakash Mehra', 'Rakeysh Omprakash Mehra', 'Ronnie Screwvala', 'David Reid']","['new delhi india', ""students' movement"", 'war of independence', 'student', 'celebration']",hi,"A young idealistic English filmmaker, Sue, arrives in India to make a film on Indian revolutionaries Bhagat Singh, Chandrashekhar Azad and their contemporaries and their fight for freedom from the British Raj. Owing to a lack of funds, she recruits students from Delhi University to act in her docu-drama. She finds DJ, who passed out five years back but still wants to be a part of the University because he doesn't think there's too much out there in the real world to look forward to. Karan, the son of Industrialist Rajnath Singhania, who shares an uncomfortable relationship with his father, but continues to live off him, albeit very grudgingly. Aslam, is a middle class Muslim boy, who lives in the by-lanes near Jama Masjid, poet, philosopher and guide to his friends. Sukhi, the group's baby, innocent, vulnerable and with a weakness for only one thing - girls. Laxman Pandey...",['हिन्दी']
25,11165,25485000,Tora! Tora! Tora!,The incredible attack on Pearl Harbor.,1/26/1970,144.0,"['History', 'Action', 'Drama', 'Adventure', 'War']",['Twentieth Century Fox Film Corporation'],"['Japan', 'United States of America']",9.795985,29548291,6.9,147,"['Martin Balsam', 'Sô Yamamura', 'Joseph Cotten', 'Tatsuya Mihashi', 'E.G. Marshall', 'James Whitmore', 'Takahiro Tamura', 'Jason Robards', 'Wesley Addy', 'Frank Aletter', 'Koreya Senda', 'Leon Ames', 'Junya Usami', 'Richard Anderson', 'Kazuo Kitamura', 'Susumu Fujita', 'Edward Andrews', 'Bontarô Miake', 'Neville Brand', 'Richard Erdman', 'Keith Andes', 'Eijirô Tôno', 'Shôgo Shimada', 'Shunichi Nakamura', ""Meredith 'Tex' Weatherby"", 'Bruce Wilson', 'Charles Gilbert', 'Jerry Cox', 'Elven Havard', 'Dick Fair']","['Richard Fleischer', 'Elmo Williams', 'Kinji Fukasaku', 'Toshio Masuda']","['japan', 'world war ii', 'pearl harbor', 'soldier', 'imperial japan']",en,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.","['English', '日本語']"
26,1969,35000000,Bandidas,Being BAD never looked so GOOD!,1/18/2006,93.0,"['Action', 'Comedy', 'Western', 'Crime']","['Ultra Films', 'TF1 Films Production', 'Canal+', 'TPS Star', 'EuropaCorp', 'A.J.O.Z. Films']","['United States of America', 'France', 'Mexico']",20.27704,10496317,5.8,307,"['Penélope Cruz', 'Salma Hayek', 'Dwight Yoakam', 'Steve Zahn', 'Denis Arndt', 'Audra Blaser', 'Sam Shepard', ""Ismael 'East' Carlo"", 'Gary Carlos Cervantes', 'José María Negri', 'Lenny Zundel', 'Édgar Vivar', 'Ernesto Gómez Cruz', 'Filiberto Estrella', 'Yomo Tlazotlalli', 'Humberto Elizondo', 'Justo Martínez']","['Luc Besson', 'Joachim Rønning', 'Espen Sandberg', 'Ariel Zeitoun', 'Mehdi Sayah']","['mexico', 'bank robber', 'revenge', 'best friend', 'bank robbery', 'bank vault', 'steam locomotive']",es,"Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.","['English', 'Español']"
27,157547,5000000,Oculus,You see what it wants you to see,9/8/2013,104.0,['Horror'],"['Intrepid Pictures', 'Blumhouse Productions', 'Relativity Media', 'WWE Studios', 'MICA Entertainment']",['United States of America'],35.871248,44030246,6.3,1050,"['Karen Gillan', 'Brenton Thwaites', 'Katee Sackhoff', 'James Lafferty', 'Rory Cochrane', 'Kate Siegel', 'Garrett Ryan', 'Katie Parker', 'Miguel Sandoval', 'Annalise Basso']","['Marc D. Evans', 'Trevor Macy', 'Mike Flanagan']","['hallucination', 'supernatural', 'mirror', 'skepticism', 'ghost']",en,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,['English']
28,333348,17000000,Love the Coopers,"Christmas means comfort, joy and chaos.",11/12/2015,107.0,"['Comedy', 'Family']","['Imagine Entertainment', 'Groundswell Productions', 'CBS Films']",['United States of America'],9.191187,24000000,5.4,167,"['Steve Martin', 'Diane Keaton', 'John Goodman', 'Alan Arkin', 'Olivia Wilde', 'Ed Helms', 'Amanda Seyfried', 'Marisa Tomei', 'Jake Lacy', 'Anthony Mackie', 'June Squibb', 'Alex Borstein', 'Jon Tenney', 'Michelle Veintimilla', 'Timothée Chalamet']",['Jessie Nelson'],"['big family', 'family relationships', 'family', 'woman director', 'christmas']",en,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",['English']
29,9813,900000,The Quiet,Isn't it time everyone hears your secrets?,9/12/2005,96.0,"['Drama', 'Thriller']",['Destination Films'],['United States of America'],4.0971,381420,6.1,73,"['Elisha Cuthbert', 'Camilla Belle', 'Edie Falco', 'Martin Donovan', 'Shawn Ashmore', 'Katy Mixon', 'David Gallagher', 'Maria Cash', 'Jo Baker', 'Steve Uzzell', 'Ken Thomas', 'Rudy Costa', 'Myrna Cabello', 'Diane Quest', 'Quita Culpepper', 'Sharon Ploeger', 'Jamie Levels', 'Laura E. Johnston', 'Michelle Brew', 'Shannon Woodward']","['Andrea Sperling', 'Holly Wiersma', 'Tom Schatz', 'Jamie Babbit', 'Carolyn Pfeiffer', 'Joel Michaely']","['depression', 'christmas party', 'deaf-mute', 'daughter', 'high school sports', 'blood splatter', 'independent film', 'mother daughter relationship', 'incest', 'woman director']",en,"After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father.",['English']
30,578,7000000,Jaws,Don't go in the water.,6/18/1975,124.0,"['Horror', 'Thriller', 'Adventure']","['Universal Pictures', 'Zanuck/Brown Productions']",['United States of America'],50.152327,470654000,7.5,2542,"['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss', 'Lorraine Gary', 'Murray Hamilton', 'Carl Gottlieb', 'Jeffrey Kramer', 'Susan Backlinie', 'Jonathan Filley', 'Chris Rebello', 'Jay Mello', 'Lee Fierro', 'Jeffrey Voorhees', 'Craig Kingsbury', 'Robert Nevin', 'Ted Grossman', 'Peter Benchley', 'Dorothy Fielding', 'Steven Spielberg', 'Denise Cheshire', 'Fritzi Jane Courtney', 'David Engelbach', 'Belle McDonald', 'Joseph Oliveira', 'Beverly Powers', 'Ayn Ruymen', 'Christopher Sands', 'Rex Trailer']","['Steven Spielberg', 'Richard D. Zanuck', 'David Brown']","['fishing', 'atlantic ocean', 'bathing', 'shipwreck', 'police chief', 'ferry boat', 'dying and death', 'dolly zoom', 'shark', 'great white shark', 'animal horror']",en,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",['English']
31,9428,21000000,The Royal Tenenbaums,"Family isn’t a word, it’s a sentence.",10/5/2001,110.0,"['Comedy', 'Drama']",['Touchstone Pictures'],['United States of America'],24.13081,71441250,7.4,1286,"['Gene Hackman', 'Anjelica Huston', 'Ben Stiller', 'Gwyneth Paltrow', 'Luke Wilson', 'Owen Wilson', 'Bill Murray', 'Danny Glover', 'Alec Baldwin', 'Seymour Cassel', 'Kumar Pallana', 'Wes Anderson', 'Andrew Wilson', 'Frank Wood']","['Scott Rudin', 'Wes Anderson', 'Wes Anderson', 'Barry Mendel']","['forgiveness', 'child prodigy', 'terminal illness', 'dysfunctional family', 'cigarette smoking', 'family conflict']",en,An estranged family of former child prodigies reunites when their father announces he has a terminal illness.,"['English', 'Italiano']"
32,57158,250000000,The Hobbit: The Desolation of Smaug,Beyond darkness... beyond desolation... lies the greatest danger of all.,12/11/2013,161.0,"['Adventure', 'Fantasy']","['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', 'Metro-Goldwyn-Mayer (MGM)']","['New Zealand', 'United States of America']",94.370564,958400000,7.6,4524,"['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Ken Stott', 'Graham McTavish', 'William Kircher', 'James Nesbitt', 'Stephen Hunter', ""Dean O'Gorman"", 'Aidan Turner', 'Benedict Cumberbatch', 'Lee Pace', 'Luke Evans', 'Evangeline Lilly', 'Orlando Bloom', 'Mikael Persbrandt', 'Manu Bennett', 'Stephen Fry', 'John Bell', 'Sylvester McCoy', 'Terry Notary', 'Peter Hambleton', 'Cate Blanchett', 'Stephen Colbert', 'Jed Brophy', 'Sarah Peirse', 'Mary Nesbitt', 'Peggy Nesbitt', 'Mark Hadlow', 'John Callen', 'Adam Brown', 'Ben Mitchell']","['Peter Jackson', 'Peter Jackson', 'Fran Walsh', 'Carolynne Cunningham', 'Zane Weiner']","['elves', 'dwarves', 'orcs', 'hobbit', 'dragon', 'wizard', 'sword and sorcery']",en,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",['English']
33,14729,10000000,The Long Riders,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",5/12/1980,99.0,"['Western', 'History']",['United Artists'],['United States of America'],2.959547,15795189,6.6,50,"['David Carradine', 'Keith Carradine', 'Robert Carradine', 'James Keach', 'Stacy Keach', 'Dennis Quaid', 'Randy Quaid', 'Kevin Brophy', 'Harry Carey, Jr.', 'Christopher Guest', 'Nicholas Guest', 'Shelby Leverington', 'Felice Orlandi', 'Pamela Reed', 'James Remar']","['Walter Hill', 'Tim Zinnemann']","['brother brother relationship', 'jesse james', 'cole younger']",en,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.","['English', 'svenska']"
34,172391,20000000,Khumba,"Half a zebra, a whole lot of adventure!",7/18/2013,85.0,"['Animation', 'Adventure', 'Family']",['Triggerfish Animation'],['South Africa'],6.459787,27187375,5.8,72,"['Jake T. Austin', 'Liam Neeson', 'Steve Buscemi', 'AnnaSophia Robb', 'Laurence Fishburne', 'Richard E. Grant', 'Loretta Devine', 'Anika Noni Rose', 'Catherine Tate', 'Jennifer Cody', 'Charlie Adler', 'Dee Bradley Baker', 'Jeff Bennett', 'Roger L. Jackson', 'Luigi Li', 'Waly Dia', 'Christine Berrou', 'Tony Saint-Laurent', 'Tarek', 'Kevin Razy', 'Elie Semoun', 'Julianna Rose']",['Anthony Silverston'],"['3d', 'khumba']",en,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,['English']
35,13963,0,The Last Waltz,It Started as a Concert. It Became a Celebration.,5/1/1978,117.0,"['Documentary', 'Music']","['FM Productions', 'Last Waltz Inc.']",['United States of America'],3.2772870000000003,321952,7.9,64,"['Robbie Robertson', 'Rick Danko', 'Levon Helm', 'Richard Manuel', 'Garth Hudson', 'Eric Clapton', 'Neil Diamond', 'Bob Dylan', 'Neil Young', 'Joni Mitchell', 'Emmylou Harris', 'Ringo Starr', 'Paul Butterfield', 'Malcolm John Rebennack, Jr.', 'Van Morrison', 'Ronnie Hawkins', 'Mavis Staples', ""Roebuck 'Pops' Staples"", 'Muddy Waters', 'Ronnie Wood', 'Michael McClure', 'Lawrence Ferlinghetti', 'Martin Scorsese', 'Jim Gordon', 'Howard Johnson', 'Tom Malone', 'Richard Cooper', 'Jerry Hey', 'Charlie Keagle', 'Larry Packer']","['Martin Scorsese', 'Robbie Robertson', 'Steven Prince', 'Joel Chernoff']","['1970s', 'music']",en,"Martin Scorsese's rockumentary intertwines footage from ""The Band's"" incredible farewell tour with probing backstage interviews and featured performances by Eric Clapton, Bob Dylan, Joni Mitchell, Ringo Starr and other rock legends.",['English']
36,18320,35000000,The Young Victoria,Love rules all.,3/4/2009,105.0,"['Drama', 'History', 'Romance']",['GK Films'],"['United Kingdom', 'United States of America']",16.343317000000003,27409889,7.0,322,"['Emily Blunt', 'Jim Broadbent', 'Mark Strong', 'Paul Bettany', 'Miranda Richardson', 'Rupert Friend', 'Jeanette Hain', 'Thomas Kretschmann', 'Michiel Huisman', 'Rachael Stirling', 'Julian Glover', 'Michael Maloney', 'Jesper Christensen', 'Harriet Walter', ""Genevieve O'Reilly"", 'Morven Christie', 'Shaun Dingwall', 'Josef Altin', 'David Robb', 'Malcolm Sinclair', 'Tom Brooke']","['Martin Scorsese', 'Graham King', 'Jean-Marc Vallée', 'Tim Headington', 'Sarah Ferguson']","['royal family', 'biography', 'royalty', 'period drama', 'queen victoria', 'prince albert', '19th century', 'british monarchy']",en,"From Academy Award® winners Graham King and Martin Scorsese, along with the makers of Gosford Park and The Departed, comes the story of Queen Victoria’s early rise to power. From an object of a royal power-struggle to her romantic courtship and legendary marriage to Prince Albert, Emily Blunt (The Devil Wears Prada) gives a stunning performance as the young Victoria. Packed with drama, romance, breath-taking cinematography, lavish costumes and featuring an outstanding British cast including Jim Broadbent, Harriet Walter, Mark Strong, Paul Bettany, Miranda Richardson, and Rupert Friend, The Young Victoria has captivated British audiences, and is the film that Company magazine called “an epic British film, which will sweep you up in her remarkable story.”","['English', 'Magyar']"
37,10193,200000000,Toy Story 3,No toy gets left behind.,6/16/2010,103.0,"['Animation', 'Family', 'Comedy']","['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],59.99541800000001,1066969703,7.6,4597,"['Tom Hanks', 'Tim Allen', 'Ned Beatty', 'Joan Cusack', 'Michael Keaton', 'Whoopi Goldberg', 'Bonnie Hunt', 'Wallace Shawn', 'John Ratzenberger', 'Don Rickles', 'Estelle Harris', 'John Morris', 'Jodi Benson', 'Emily Hahn', 'Laurie Metcalf', 'Blake Clark', 'Teddy Newton', 'Kristen Schaal', 'R. Lee Ermey', 'Bud Luckey', 'Beatrice Miller', 'Timothy Dalton', 'Lori Alan', 'Jeff Garlin', 'John Cygan', 'Jeff Pidgeon', 'Jack Angel', 'Jan Rabson', 'Richard Kind', 'Erik von Detten', 'Jack Willis', 'Carlos Alazraqui', 'Teresa Ganzel', 'Jess Harnell', 'Danny Mann', 'Mickie McGowan', 'Laraine Newman', ""Colleen O'Shaughnessey"", 'Bob Peterson', 'Jerome Ranft', 'Lee Unkrich', 'Colette Whitaker', 'Sherry Lynn', 'Jim Ward', 'Frank Welker']","['Lee Unkrich', 'John Lasseter', 'Darla K. Anderson']","['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']",en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","['English', 'Español']"
